time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s)
14.95,0.2563,-0.395,1.1289,-40.1001,-53.2227,-191.5283
14.955,0.2163,-0.3799,1.1357,-38.4521,-52.4292,-193.3594
14.96,0.1768,-0.3745,1.1455,-37.2314,-50.5981,-195.0073
14.965,0.1323,-0.3828,1.1543,-35.9497,-47.9736,-195.9839
14.97,0.0889,-0.3833,1.145,-35.0952,-45.8374,-196.7773
14.975,0.0483,-0.3774,1.1343,-35.1563,-43.7622,-196.7773
14.98,0.0078,-0.3667,1.1187,-35.8276,-41.1377,-196.3501
14.985,-0.0366,-0.3525,1.1016,-37.7197,-38.8794,-196.106
14.99,-0.0825,-0.3452,1.0972,-40.1611,-37.1094,-195.3125
14.995,-0.1265,-0.3271,1.1069,-43.8843,-34.9731,-194.6411
15,-0.1875,-0.3286,1.1074,-44.3115,-35.0952,-193.2983
15.005,-0.2378,-0.3218,1.1211,-45.6543,-36.499,-191.7114
15.01,-0.2783,-0.311,1.1377,-46.6919,-37.4146,-189.6362
15.015,-0.3262,-0.3066,1.1548,-47.7295,-38.147,-187.0728
15.02,-0.375,-0.2832,1.1558,-48.1567,-40.2832,-184.1431
15.025,-0.4106,-0.2798,1.1836,-48.7061,-42.4194,-180.7251
15.03,-0.439,-0.2891,1.2354,-48.4009,-42.2363,-176.6357
15.035,-0.4692,-0.3018,1.2813,-47.1802,-41.0156,-172.6074
15.04,-0.4971,-0.3032,1.314,-45.0439,-39.978,-167.4194
15.045,-0.5234,-0.2925,1.3389,-43.2129,-36.8652,-161.6211
15.05,-0.54,-0.2729,1.3462,-41.8701,-32.5317,-156.0669
15.055,-0.5615,-0.2461,1.3398,-40.8936,-27.832,-150.5737
15.06,-0.5776,-0.2363,1.333,-39.978,-23.5596,-144.7754
15.065,-0.5898,-0.2275,1.333,-39.3066,-18.0664,-139.5264
15.07,-0.6074,-0.208,1.3203,-38.3301,-14.0381,-134.8267
15.075,-0.6138,-0.1973,1.3267,-37.7197,-10.7422,-129.5166
15.08,-0.6177,-0.188,1.3228,-36.7432,-6.958,-124.7559
15.085,-0.6362,-0.1743,1.3262,-34.8511,-3.7231,-120.0562
15.09,-0.6367,-0.1577,1.3022,-34.1797,1.8921,-104.9805
15.095,-0.6362,-0.1299,1.3159,-28.2593,1.3428,-109.2529
15.1,-0.6411,-0.1689,1.3384,-26.3062,1.0986,-105.7739
15.105,-0.6343,-0.1465,1.3574,-23.4375,4.6387,-101.0742
15.11,-0.6377,-0.1382,1.3555,-19.5923,6.8359,-96.5576
15.115,-0.6362,-0.127,1.355,-15.1978,6.7749,-92.1021
15.12,-0.6353,-0.2031,1.3447,-6.3477,8.1787,-86.3647
15.125,-0.6172,-0.165,1.3252,-8.5449,9.2163,-83.4351
15.13,-0.6025,-0.1147,1.3354,-3.2959,13.6108,-77.7588
15.135,-0.6455,-0.0537,1.3052,2.0142,15.4419,-73.3032
15.14,-0.5933,-0.0938,1.2759,6.0425,14.3433,-67.3828
15.145,-0.564,-0.1167,1.2563,8.3618,15.7471,-62.3779
15.15,-0.6353,-0.0313,0.7842,54.8096,20.6909,-45.2271
15.155,-0.3525,-0.6909,1.335,19.043,9.7656,-54.3213
15.16,-0.4946,-0.2822,1.1772,20.0806,23.8037,-49.5605
15.165,-0.5879,-0.0537,0.9194,7.0801,0.1221,-45.5322
15.17,-0.439,-0.063,1.0547,12.0239,-9.0942,-40.8325
15.175,-0.416,0.0215,1.021,15.8691,3.8452,-35.4004
15.18,-0.4541,-0.001,0.937,13.4277,-1.4648,-33.3862
15.185,-0.3945,0.0073,0.9746,15.1978,-14.2822,-30.0293
15.19,-0.3291,0.0269,1.0073,16.6626,-15.0757,-26.7944
15.195,-0.3057,0.0361,1.0088,15.5029,-11.4136,-24.7192
15.2,-0.3057,0.0474,1.0029,16.3574,-13.3057,-22.583
15.205,-0.2676,0.0635,1.0249,17.7002,-17.0288,-20.5078
15.21,-0.2178,0.0776,1.0674,18.0664,-14.6484,-19.043
15.215,-0.1997,0.0806,1.0825,18.0664,-8.3618,-17.9443
15.22,-0.1919,0.0903,1.0835,18.8599,-5.3101,-17.395
15.225,-0.1597,0.0952,1.1123,19.5313,-2.3804,-16.7847
15.23,-0.1299,0.1025,1.1274,19.4092,4.6997,-16.2354
15.235,-0.1265,0.0903,1.1118,18.7378,13.2446,-15.5029
15.24,-0.1216,0.0977,1.0815,18.6157,18.8599,-15.0146
15.245,-0.1089,0.0996,1.0527,18.0664,23.4985,-14.2822
15.25,-0.0991,0.0981,1.0146,17.1509,29.6631,-13.4888
15.255,-0.1021,0.1118,0.9478,15.2588,33.3862,-12.7563
15.26,-0.105,0.1245,0.8955,13.3057,33.7524,-12.146
15.265,-0.0986,0.1162,0.8789,10.6201,34.2407,-11.7798
15.27,-0.1025,0.1235,0.8511,8.4229,33.5693,-11.4746
15.275,-0.1084,0.124,0.8408,6.5308,31.1279,-10.9253
15.28,-0.1069,0.1138,0.8447,5.0659,27.6489,-10.498
15.285,-0.1104,0.1079,0.8555,3.7842,23.9258,-9.8877
15.29,-0.1187,0.0991,0.8721,3.0518,20.4468,-8.9722
15.295,-0.1255,0.0859,0.8975,2.7466,16.9678,-7.5684
15.3,-0.126,0.0708,0.9243,2.5024,13.916,-5.7983
15.305,-0.1289,0.0615,0.9502,2.8076,11.8408,-3.418
15.31,-0.1245,0.0542,0.9751,2.8076,10.6201,-1.0986
15.315,-0.1162,0.0449,0.9946,2.9297,10.1929,1.4648
15.32,-0.1089,0.0381,1.0083,2.9907,10.6812,3.9063
15.325,-0.0957,0.0288,1.0205,3.2959,11.4746,6.2866
15.33,-0.084,0.0264,1.02,3.54,12.9395,8.2397
15.335,-0.0693,0.022,1.0186,3.479,14.5264,9.8267
15.34,-0.0576,0.0234,1.0112,3.479,16.1743,11.1694
15.345,-0.0459,0.0166,0.998,4.0283,17.395,12.207
15.35,-0.0356,0.0298,0.9878,3.54,18.1885,12.6343
15.355,-0.0229,0.0386,0.9844,3.3569,18.7988,12.6953
15.36,-0.0186,0.0371,0.9897,3.0518,19.3481,12.8784
15.365,-0.0142,0.0269,1.001,2.9907,20.2637,13.2446
15.37,-0.0088,0.0205,1.0112,3.1738,20.9351,14.0381
15.375,-0.0039,0.0225,1.0107,3.6011,20.9961,14.9536
15.38,0.0039,0.0229,1.0054,4.1504,20.813,16.1743
15.385,0.0112,0.0186,0.9854,4.5166,20.5688,17.1509
15.39,0.0151,0.0112,0.9609,5.0659,19.043,18.1274
15.395,0.0215,0.0161,0.9355,5.3711,16.1133,18.4326
15.4,0.0308,0.0117,0.9146,5.7983,12.8784,18.8599
15.405,0.0366,0.0068,0.9009,5.5542,9.5215,19.4092
15.41,0.0371,0.0117,0.8936,5.3711,5.5542,19.4092
15.415,0.0444,0.0078,0.8906,4.6387,1.5869,19.9585
15.42,0.0518,0.0088,0.8999,4.0283,-1.8311,20.2637
15.425,0.0601,0.0161,0.9014,3.0518,-4.7607,20.3857
15.43,0.0703,0.0112,0.9136,2.2583,-7.019,20.6909
15.435,0.0791,0.0122,0.9258,1.8921,-9.4604,20.9961
15.44,0.0869,0.0156,0.9385,1.5869,-10.9253,21.2402
15.445,0.0981,0.0132,0.9531,1.1597,-11.6577,21.3013
15.45,0.1064,0.0122,0.9683,0.7935,-11.8408,21.3623
15.455,0.1099,0.0122,0.98,0.6104,-11.4746,21.3013
15.46,0.1216,0.0107,0.9907,0.3662,-10.6812,21.0571
15.465,0.1265,0.0205,0.9902,0,-9.0942,21.0571
15.47,0.1338,0.022,0.9883,-0.5493,-7.5073,21.1792
15.475,0.1421,0.0249,0.9868,-1.3428,-5.3711,20.9351
15.48,0.1445,0.0293,0.9756,-2.2583,-3.6621,20.6299
15.485,0.1519,0.0264,0.9663,-3.6011,-1.5259,20.4468
15.49,0.1563,0.0249,0.9668,-4.7607,0.1831,20.3857
15.495,0.1577,0.0317,0.9614,-5.9814,1.4648,20.2026
15.5,0.1641,0.0327,0.9619,-7.3853,2.5635,20.0195
15.505,0.165,0.0293,0.9663,-8.3618,3.1738,19.6533
15.51,0.1719,0.0313,0.9771,-8.728,3.7842,19.165
15.515,0.1724,0.0249,0.979,-8.7891,3.7842,18.0664
15.52,0.1743,0.0259,0.9854,-8.4229,3.1738,17.395
15.525,0.1758,0.0308,0.9917,-8.1787,2.6855,16.0522
15.53,0.1753,0.0313,1.0015,-7.6904,2.6855,14.8315
15.535,0.1699,0.0308,1.0171,-6.7139,2.2583,13.7939
15.54,0.167,0.0259,1.0283,-5.7373,2.1362,12.6953
15.545,0.1655,0.019,1.041,-4.2725,2.0752,12.0239
15.55,0.1626,0.0083,1.0435,-2.8687,2.5024,11.2305
15.555,0.1577,0.0005,1.0425,-1.709,3.418,10.8032
15.56,0.1582,0.0029,1.0356,-0.8545,4.0894,10.3149
15.565,0.1548,0.0068,1.0181,-0.4272,5.0659,10.1318
15.57,0.1567,0.0049,1.0049,-0.3052,5.9204,10.3149
15.575,0.1558,0.0054,0.9854,-0.9766,6.6528,10.2539
15.58,0.1519,0.0059,0.9688,-2.1362,7.4463,10.1318
15.585,0.1553,0.0142,0.9707,-3.3569,7.8735,10.376
15.59,0.1597,0.0171,0.9775,-4.2725,7.5073,10.376
15.595,0.1621,0.0063,0.9863,-4.7607,7.2021,10.1318
15.6,0.1631,0.0039,0.9863,-4.3945,6.4697,9.5825
15.605,0.167,0.0073,0.9912,-3.8452,5.249,9.0942
15.61,0.165,0.0161,0.9912,-3.3569,4.6997,8.3008
15.615,0.1616,0.0215,0.9922,-2.9907,4.5166,7.5073
15.62,0.1611,0.0229,0.9966,-3.0518,4.2725,6.897
15.625,0.1538,0.0215,0.9927,-2.5024,4.2725,6.4087
15.63,0.1475,0.0166,0.9854,-2.5024,4.2114,6.1035
15.635,0.1392,0.0107,0.9707,-2.5635,4.2725,5.9204
15.64,0.1343,0.0073,0.9609,-3.0518,4.1504,5.9204
15.645,0.1284,0.0015,0.9541,-3.54,4.2725,5.7983
15.65,0.124,-0.0059,0.9541,-4.2114,4.4556,5.8594
15.655,0.1167,-0.0039,0.9634,-4.7607,4.7607,6.2256
15.66,0.1172,-0.0112,0.9688,-5.4321,5.249,6.7139
15.665,0.1196,-0.0083,0.9678,-6.1035,5.3101,7.2021
15.67,0.1152,0.0024,0.9624,-6.897,5.6763,7.7515
15.675,0.1211,0.0024,0.9624,-7.0801,5.4932,8.3008
15.68,0.1255,-0.001,0.958,-7.4463,5.0049,8.4839
15.685,0.1279,-0.0005,0.959,-7.7515,3.9673,8.4839
15.69,0.1328,0.0024,0.959,-7.6294,2.3804,8.0566
15.695,0.1387,-0.0059,0.9668,-7.2021,1.0376,7.4463
15.7,0.1401,-0.0034,0.9712,-6.8359,-0.6104,6.958
15.705,0.1392,-0.0054,0.9834,-6.3477,-2.1362,5.8594
15.71,0.1392,-0.001,0.9849,-5.7983,-3.1738,5.0049
15.715,0.1392,-0.0024,0.9941,-5.4932,-4.1504,4.3335
15.72,0.1372,-0.0068,1.0005,-4.8218,-4.2725,3.7231
15.725,0.1362,-0.0112,1.0034,-4.3945,-4.3335,3.0518
15.73,0.1304,-0.0093,1.002,-3.9063,-4.0283,2.6855
15.735,0.1299,-0.0103,0.9941,-3.9063,-3.418,2.3193
15.74,0.1274,-0.0034,0.9883,-4.2114,-2.5024,2.0142
15.745,0.123,0.0039,0.9766,-4.6997,-1.4038,1.9531
15.75,0.1191,0.0068,0.9858,-5.4321,-0.3662,2.0142
15.755,0.1167,0.0034,0.9849,-6.1646,0.9155,1.8921
15.76,0.1113,0.0059,0.9873,-6.6528,2.0142,2.4414
15.765,0.1089,0.0068,0.9927,-6.8359,2.9907,3.0518
15.77,0.1123,0.0073,0.9917,-7.5073,4.1504,3.0518
15.775,0.1138,0.0039,0.999,-7.8125,5.188,3.54
15.78,0.1143,0,1.0078,-7.6904,5.6763,3.6011
15.785,0.1182,0,1.0083,-7.2632,5.8594,3.2959
15.79,0.1226,-0.0029,1.0117,-6.958,5.7983,2.8076
15.795,0.124,0.001,1.0166,-6.4697,6.1035,2.1362
15.8,0.1235,-0.0015,1.0156,-5.9204,6.0425,1.2817
15.805,0.123,-0.0078,1.0181,-5.4321,5.9814,0.4883
15.81,0.123,-0.0034,1.0107,-4.8828,5.7983,-0.1221
15.815,0.1191,-0.0029,1.0029,-4.6997,5.7983,-0.7935
15.82,0.1123,0,0.9863,-4.7607,5.7983,-1.5259
15.825,0.1055,0,0.9746,-5.0049,5.0049,-1.8921
15.83,0.0981,-0.0063,0.9702,-5.3101,4.2114,-2.3193
15.835,0.0879,-0.0103,0.9663,-5.6763,3.479,-2.5024
15.84,0.0815,-0.0132,0.9658,-6.1035,2.6855,-2.3804
15.845,0.0669,-0.0127,0.9673,-6.4697,1.5869,-1.8311
15.85,0.064,-0.0161,0.9712,-6.897,0.9766,-1.2207
15.855,0.0566,-0.021,0.9814,-7.3853,0.6714,-0.3052
15.86,0.0532,-0.0259,0.9922,-7.4463,0.3052,0.7935
15.865,0.0527,-0.0249,0.9985,-7.1411,-0.1831,2.0752
15.87,0.0562,-0.0205,1.0083,-6.958,-0.1831,3.3569
15.875,0.0615,-0.0161,1.0107,-6.8359,-0.3662,4.3945
15.88,0.0669,-0.0112,1.0156,-6.0425,-0.6104,5.4932
15.885,0.0776,-0.0127,1.0195,-5.188,-1.1597,6.0425
15.89,0.0874,-0.0093,1.0229,-4.2725,-1.3428,6.4087
15.895,0.0972,-0.0132,1.02,-3.6011,-1.0376,6.1646
15.9,0.0996,-0.0103,1.0098,-2.7466,-1.4648,5.9204
15.905,0.105,-0.0073,1.002,-2.3193,-2.0752,5.7373
15.91,0.1104,-0.0044,0.9946,-2.1362,-2.3804,5.188
15.915,0.1128,-0.0054,0.9858,-2.3193,-2.5024,4.5166
15.92,0.1094,-0.0093,0.981,-2.7466,-2.9297,3.54
15.925,0.1079,-0.0156,0.9819,-3.3569,-3.418,2.9297
15.93,0.1025,-0.0249,0.9888,-4.0283,-3.54,2.1362
15.935,0.0967,-0.0337,0.9995,-4.5776,-3.54,1.8311
15.94,0.0894,-0.0381,1.0078,-5.3711,-3.3569,1.6479
15.945,0.0835,-0.0415,1.0205,-6.0425,-3.0518,1.77
15.95,0.0791,-0.043,1.0361,-6.5308,-2.1362,1.9531
15.955,0.0732,-0.0454,1.0479,-6.5918,-1.0376,2.3193
15.96,0.0703,-0.0444,1.0557,-6.1646,-0.3052,2.8687
15.965,0.0723,-0.043,1.0547,-5.4321,0.4272,3.479
15.97,0.0713,-0.0332,1.0483,-5.0049,1.4648,3.9673
15.975,0.0732,-0.0254,1.043,-4.2725,2.2583,4.3945
15.98,0.0742,-0.0215,1.0396,-3.9673,2.7466,4.5776
15.985,0.0742,-0.0176,1.0293,-3.2349,2.9907,5.0049
15.99,0.0771,-0.0127,1.0215,-2.6855,3.0518,5.6152
15.995,0.0864,-0.0073,1.0166,-2.2583,3.0518,5.6763
16,0.0898,-0.0132,1.0146,-1.8311,3.1128,5.7983
16.005,0.0942,-0.0142,1.0107,-1.1597,2.9297,5.9204
16.01,0.1001,-0.0171,1.0083,-0.5493,2.3804,5.8594
16.015,0.106,-0.0166,1.001,-0.061,2.1362,5.9204
16.02,0.1123,-0.0166,0.9937,0.1831,1.709,5.4932
16.025,0.1162,-0.0132,0.9844,0.061,1.4648,5.0049
16.03,0.1196,-0.0142,0.9819,-0.1221,0.9155,4.2725
16.035,0.1196,-0.0156,0.9849,-0.7935,0.6104,3.54
16.04,0.1201,-0.0171,0.9941,-1.4038,0.3662,2.6855
16.045,0.1187,-0.0239,1.0034,-1.709,0.4272,2.0142
16.05,0.1123,-0.0239,1.0142,-1.9531,0.1831,1.2207
16.055,0.1113,-0.0264,1.0303,-2.0752,0.2441,0.6714
16.06,0.1069,-0.0259,1.0391,-1.77,0.6104,0
16.065,0.0991,-0.0273,1.043,-1.0986,0.9155,-0.5493
16.07,0.0884,-0.0391,1.0483,-0.4272,1.3428,-0.5493
16.075,0.0894,-0.0332,1.0566,0.4272,1.8311,-0.4272
16.08,0.0801,-0.0405,1.0464,0.9155,1.8921,-0.3052
16.085,0.0801,-0.0376,1.0352,1.5259,2.4414,0.1221
16.09,0.0747,-0.0327,1.0244,1.8921,2.6855,0.4883
16.095,0.0728,-0.0317,1.0103,2.2583,2.5024,0.9766
16.1,0.0703,-0.0273,0.9961,1.77,2.4414,1.4648
16.105,0.0674,-0.0264,0.9883,1.2207,2.2583,2.0142
16.11,0.0684,-0.0283,0.9863,0.9766,2.0142,2.6245
16.115,0.0737,-0.0269,0.9839,0.4883,1.3428,3.418
16.12,0.0752,-0.0225,0.9829,0.3052,0.7935,3.7842
16.125,0.0791,-0.0146,0.9863,0,0.3052,4.2114
16.13,0.0859,-0.0098,0.9902,-0.3052,-0.061,4.2725
16.135,0.0894,-0.0112,1.0005,-0.6104,-0.3052,4.3945
16.14,0.0918,-0.0156,1.0068,-0.6714,-0.3662,4.1504
16.145,0.0942,-0.02,1.0142,-0.2441,-0.4272,3.8452
16.15,0.0942,-0.022,1.0107,-0.1831,-0.1831,3.6621
16.155,0.0938,-0.021,1.0049,-0.3662,0.061,3.1128
16.16,0.0903,-0.0181,1.0015,-0.4883,0.3662,2.6855
16.165,0.0859,-0.0181,1.001,-0.9155,0.5493,2.0142
16.17,0.0815,-0.0195,1.0054,-1.2207,0.6104,1.8311
16.175,0.0718,-0.0269,1.002,-1.4648,0.7324,1.709
16.18,0.0674,-0.0352,1.0068,-1.6479,0.3052,1.4648
16.185,0.0645,-0.0381,1.0171,-1.4038,0,1.5869
16.19,0.0562,-0.0347,1.0176,-1.0986,-0.1831,1.8311
16.195,0.0532,-0.0342,1.0273,-0.7935,-0.3662,2.3193
16.2,0.0557,-0.0366,1.0352,-0.1831,-0.7935,2.9297
16.205,0.0518,-0.0391,1.0425,0.7324,-1.0986,3.7231
16.21,0.0518,-0.0459,1.0454,1.4648,-1.1597,4.3945
16.215,0.0537,-0.0459,1.0425,2.4414,-1.2817,5.127
16.22,0.0576,-0.0386,1.0371,2.9297,-1.2207,5.7983
16.225,0.062,-0.0366,1.0352,2.9297,-0.9766,6.4087
16.23,0.0688,-0.0225,1.0322,3.6011,-0.9766,7.1411
16.235,0.0698,-0.0205,1.0225,3.2349,-0.8545,7.7515
16.24,0.0771,-0.0195,1.0205,3.1128,-0.9766,8.0566
16.245,0.0811,-0.0176,1.0171,2.6245,-0.8545,7.9956
16.25,0.0879,-0.0146,1.0176,2.1362,-1.0376,7.7515
16.255,0.0869,-0.0098,1.0254,1.8311,-1.0376,7.4463
16.26,0.0928,-0.0029,1.0376,1.4648,-0.8545,6.8359
16.265,0.0918,-0.0044,1.0503,1.2207,-0.061,6.4087
16.27,0.0869,-0.0068,1.064,1.0986,0.5493,5.9204
16.275,0.0864,-0.0054,1.0776,0.8545,1.4038,5.3711
16.28,0.0854,-0.002,1.0981,0.3052,2.6245,4.5776
16.285,0.0894,0.0044,1.1343,0.7324,4.0283,3.479
16.29,0.0923,0.0054,1.1699,1.709,6.2256,2.3804
16.295,0.0889,0.0078,1.2061,3.418,8.4839,0.7324
16.3,0.0854,0.0269,1.2339,5.0659,11.4136,-0.5493
16.305,0.0767,0.0488,1.2476,7.2021,14.4653,-1.4648
16.31,0.0669,0.0757,1.2578,8.1177,17.334,-2.3193
16.315,0.061,0.0869,1.2798,9.1553,20.0806,-3.2959
16.32,0.0439,0.083,1.3071,10.8032,22.0337,-4.4556
16.325,0.02,0.0747,1.3306,13.0005,22.8882,-5.5542
16.33,-0.0029,0.0713,1.3491,15.2588,22.8882,-6.4697
16.335,-0.0308,0.0786,1.3745,17.7612,22.2778,-6.7139
16.34,-0.0605,0.0869,1.3994,20.2637,21.9727,-6.4697
16.345,-0.0933,0.0996,1.4243,22.522,21.3013,-5.4932
16.35,-0.125,0.1025,1.4487,24.292,21.1182,-3.7842
16.355,-0.1592,0.0967,1.4717,26.3062,21.7285,-0.9155
16.36,-0.1895,0.1177,1.4854,27.832,22.7661,2.4414
16.365,-0.2095,0.1382,1.4932,28.3813,23.6206,6.5308
16.37,-0.2256,0.1519,1.5103,28.6255,25.3906,10.7422
16.375,-0.2432,0.1592,1.5059,28.8696,27.2217,15.2588
16.38,-0.2632,0.166,1.4893,28.0762,28.4424,20.0806
16.385,-0.2773,0.1836,1.4771,26.4282,29.1138,24.9634
16.39,-0.2876,0.2031,1.4741,23.4985,29.7241,29.7241
16.395,-0.2998,0.2041,1.4956,20.6299,29.9683,34.668
16.4,-0.3086,0.1963,1.5112,19.104,28.0762,39.978
16.405,-0.3159,0.1953,1.5142,18.9819,24.5972,44.8608
16.41,-0.3208,0.2017,1.5161,18.6768,19.5923,49.0723
16.415,-0.3213,0.2036,1.5288,18.9209,13.916,52.9785
16.42,-0.3271,0.1899,1.541,20.0195,7.6904,56.7017
16.425,-0.3359,0.1782,1.5576,21.6064,0.9155,60.2417
16.43,-0.3384,0.1729,1.5737,23.6206,-6.4697,63.8428
16.435,-0.3311,0.1763,1.5845,25.6958,-12.8174,67.4438
16.44,-0.3252,0.1748,1.5972,27.5879,-18.1274,71.167
16.445,-0.3198,0.1758,1.5947,29.48,-23.0103,74.585
16.45,-0.2983,0.1748,1.6157,30.8228,-26.3062,78.3081
16.455,-0.2891,0.1699,1.6089,32.2266,-29.7241,81.665
16.46,-0.2744,0.1733,1.5962,33.3252,-32.7148,85.022
16.465,-0.2588,0.1729,1.583,34.2407,-35.7056,88.3789
16.47,-0.2407,0.1768,1.5679,35.4614,-38.8184,91.6138
16.475,-0.2173,0.1802,1.5659,36.499,-42.3584,94.2993
16.48,-0.1924,0.1768,1.5762,38.0249,-45.6543,96.6187
16.485,-0.1621,0.1841,1.5996,40.0391,-47.9736,98.877
16.49,-0.0649,0.2451,1.6299,42.1143,-47.8516,105.1025
16.495,-0.0581,0.2271,1.6509,45.5933,-48.0347,101.1353
16.5,-0.0752,0.1938,1.667,48.2178,-48.0957,101.5625
16.505,-0.0244,0.1821,1.7051,51.3306,-45.6543,101.8677
16.51,0.0146,0.1792,1.709,53.7109,-37.2925,101.2573
16.515,0.0303,0.1909,1.6899,54.8096,-28.9307,100.2197
16.52,0.0532,0.1924,1.6758,55.8472,-21.6064,98.999
16.525,0.0776,0.1846,1.6538,56.6406,-11.8408,97.8394
16.53,0.0923,0.1836,1.604,56.7017,-0.9155,96.3745
16.535,0.0942,0.1958,1.5386,55.7861,7.9956,94.6655
16.54,0.1069,0.229,1.4941,53.6499,15.686,92.5293
16.545,0.1177,0.2432,1.4775,51.0864,24.4751,90.0269
16.55,0.1108,0.2188,1.4702,48.5229,33.2642,87.4634
16.555,0.0889,0.1875,1.4443,47.1802,39.4897,85.4492
16.56,0.0801,0.1816,1.4175,46.0815,44.0674,83.9233
16.565,0.0776,0.1904,1.3945,44.4336,49.3774,82.7026
16.57,0.063,0.189,1.3813,42.6025,54.8706,81.3599
16.575,0.0444,0.1694,1.3716,41.9312,58.2275,79.7729
16.58,0.0313,0.1416,1.3652,41.9312,60.6689,78.6133
16.585,0.0166,0.1328,1.3345,41.9922,63.7817,77.6367
16.59,0.0044,0.1304,1.3057,41.8701,66.7114,76.9653
16.595,-0.0049,0.145,1.2739,41.3208,69.397,76.2329
16.6,-0.0107,0.1499,1.2466,40.5884,71.6553,75.9888
16.605,-0.0098,0.1553,1.2305,39.3677,74.5239,75.1953
16.61,-0.0117,0.1479,1.2183,37.4756,77.1484,74.2798
16.615,-0.0181,0.1416,1.2129,36.6821,79.5288,72.998
16.62,-0.0244,0.1396,1.2026,36.3159,80.7495,71.228
16.625,-0.0308,0.1338,1.2026,36.438,81.2988,69.1528
16.63,-0.04,0.1157,1.2065,37.7808,81.9702,66.8945
16.635,-0.0513,0.0933,1.2065,39.917,81.9092,64.5142
16.64,-0.062,0.0776,1.1885,43.0298,80.7495,62.3169
16.645,-0.0713,0.0811,1.1523,46.2646,79.2847,59.8145
16.65,-0.0796,0.0874,1.1006,49.1333,77.5146,57.6782
16.655,-0.0938,0.0952,1.0259,51.2085,75.1343,56.0303
16.66,-0.1021,0.1006,0.9512,51.6357,72.5708,54.6265
16.665,-0.104,0.1089,0.873,50.5981,68.8477,53.4668
16.67,-0.1147,0.0957,0.7861,48.2788,64.1479,53.2837
16.675,-0.1221,0.0825,0.6943,45.2881,59.1431,53.7109
16.68,-0.125,0.0991,0.5903,40.7715,51.4526,54.2603
16.685,-0.1162,0.1348,0.5205,34.3628,41.8091,54.1382
16.69,-0.1006,0.1304,0.5,28.1982,31.7993,53.894
16.695,-0.0864,0.0947,0.5283,23.0713,23.3154,53.2227
16.7,-0.0913,0.0664,0.5537,19.5923,13.2446,52.3071
16.705,-0.0806,0.0728,0.5796,17.1509,3.0518,52.063
16.71,-0.0552,0.0996,0.6235,13.7939,-4.0894,51.1475
16.715,-0.0278,0.1055,0.6753,10.437,-6.8359,50.5371
16.72,-0.0234,0.082,0.7285,7.2632,-7.6904,49.6216
16.725,-0.0112,0.0435,0.7993,5.4932,-6.897,48.9502
16.73,0.0024,0.0776,0.7827,3.54,-4.1504,48.7671
16.735,0.0366,0.0684,0.7959,1.4648,-0.4883,48.3398
16.74,0.0518,0.0674,0.7676,-1.4648,6.1646,47.8516
16.745,0.0684,0.0776,0.752,-4.0894,11.2305,46.6919
16.75,0.0835,0.0679,0.7178,-5.4932,14.8926,45.166
16.755,0.0903,0.0513,0.6685,-6.7139,17.0288,43.2739
16.76,0.1006,0.0449,0.6074,-7.7515,18.0054,41.0767
16.765,0.103,0.0576,0.5444,-9.6436,17.395,38.7573
16.77,0.1133,0.0654,0.5161,-11.2915,13.6108,36.1328
16.775,0.1235,0.0376,0.5039,-11.9019,7.9346,33.2642
16.78,0.1235,0.0166,0.478,-10.9863,0.3662,30.3955
16.785,0.1323,-0.0083,0.4512,-9.5215,-10.3149,27.0996
16.79,0.1411,-0.0327,0.4204,-7.3242,-23.0103,23.6816
16.795,0.1553,-0.0483,0.3921,-5.127,-36.9263,19.7754
16.8,0.1699,-0.0601,0.3887,-2.6855,-50.8423,15.564
16.805,0.1855,-0.0664,0.3862,-0.4883,-65.0024,11.7798
16.81,0.2012,-0.0664,0.3979,1.4038,-80.0171,7.3853
16.815,0.2305,-0.0601,0.4375,3.479,-92.2852,2.3804
16.82,0.2446,-0.0664,0.4707,4.5166,-100.5859,-2.3804
16.825,0.2524,-0.0825,0.5342,5.0049,-105.4077,-6.7749
16.83,0.2485,-0.0938,0.5854,5.6152,-107.605,-10.1929
16.835,0.2549,-0.105,0.6406,5.6763,-106.7505,-12.7563
16.84,0.2642,-0.1025,0.6885,5.8594,-101.9287,-14.5874
16.845,0.2676,-0.1035,0.7041,5.4932,-93.811,-16.2354
16.85,0.2627,-0.1021,0.7158,4.8828,-85.3271,-17.4561
16.855,0.2593,-0.0957,0.7192,5.6152,-77.3315,-20.5688
16.86,0.2505,-0.064,0.6816,7.019,-70.8618,-23.3765
16.865,0.2461,-0.0239,0.6416,8.4839,-65.8569,-26.4282
16.87,0.2422,-0.0112,0.6387,9.2773,-59.6313,-29.9072
16.875,0.2129,-0.0376,0.6323,10.437,-54.8706,-32.5317
16.88,0.1738,-0.0723,0.6099,12.9395,-54.2603,-33.8135
16.885,0.1548,-0.0898,0.5889,17.7002,-56.7627,-34.4849
16.89,0.1445,-0.1001,0.5571,22.3999,-59.2041,-34.9731
16.895,0.1333,-0.1152,0.5371,27.1606,-61.4014,-35.4614
16.9,0.105,-0.1245,0.5103,32.0435,-65.7349,-35.5225
16.905,0.083,-0.1304,0.4761,36.8652,-72.2656,-34.0576
16.91,0.0791,-0.106,0.4468,40.2832,-78.3081,-31.7993
16.915,0.0767,-0.0757,0.4087,42.0532,-83.1299,-29.2358
